strain	proba_A	proba_B	proba_C
leaf_1248	0.0409780667845372	0.0402803712635278	0.918741561951935
NODE_0001402	0.0142761981179441	0.356741053723682	0.628982748158374
NODE_0001403	0.00948462148022499	0.0576133713313967	0.932902007188378
leaf_82	0	0	1
NODE_0001404	0.00255895433901848	0.0194321693446222	0.978008876316359
leaf_34	0	0	1
NODE_0001405	0.00791189275873399	0.068355850179894	0.923732257061372
leaf_7	0	0	1
leaf_9	0	1	0
NODE_0001406	0.00240538835839681	0.952439053754372	0.0451555578872312
leaf_44	0.140499820022686	0.713827379349498	0.145672800627815
leaf_745	0	1	0
NODE_0001408	0.00297520048843927	0.973057759158444	0.0239670403531162
leaf_447	0.0306426882097345	0.922339858190421	0.0470174535998445
NODE_0001409	0	0.99735815845929	0.00224884537755568
leaf_183	0	1	0
leaf_472	0	1	0
NODE_0001410	0.00729807657466865	0.00633269263548702	0.986369230789844
NODE_0001411	0.00154831270665787	0.00104164679806424	0.997410040495278
NODE_0001412	0.00122116930647827	0	0.99806733445421
leaf_2173	0	0	1
NODE_0001413	0.0106194344933321	0.00773004045442076	0.981650525052247
leaf_1927	0.0471229734073796	0.042911296563651	0.909965730028969
NODE_0001414	0.00855578975942715	0.0061390405516568	0.985305169688916
leaf_1707	0.0452864778438406	0.0414632078301709	0.913250314325989
NODE_0001415	0.00243962299168916	0.00149205170429882	0.996068325304012
NODE_0001416	0	0	0.999685885282286
leaf_817	0	0	1
leaf_1122	0	0	1
NODE_0001417	0.0270177897401554	0.0208209465936972	0.952161263666147
leaf_221	0.06171080500365	0.054828626618144	0.883460568378206
NODE_0001418	0.00154807218077637	0	0.997515249634323
leaf_18	0	0	1
leaf_23	0	0	1
NODE_0001419	0	0	0.999808210464668
leaf_2357	0	0	1
NODE_0001420	0	0	0.99977333315795
NODE_0001421	0	0	0.999287197347341
NODE_0001422	0	0	0.9990738907505
leaf_500	0	0	1
leaf_1569	0	0	1
NODE_0001423	0	0	0.999231835257794
leaf_858	0	0	1
leaf_1549	0	0	1
NODE_0001424	0	0	0.999325753204053
leaf_1948	0	0	1
NODE_0001425	0.00222577958808689	0.00500326467234418	0.992770955739569
NODE_0001426	0	0	0.999539602025596
leaf_1930	0	0	1
NODE_0001427	0	0	0.99995999894538
leaf_947	0	0	1
leaf_393	0	0	1
leaf_1329	0	0	1
NODE_0001429	0.0407907363428121	0.137082427270607	0.822126836386581
leaf_1524	0	1	0
NODE_0001430	0.0997440927821302	0.130400829664888	0.769855077552982
leaf_1016	0.179885160871119	0.20799993222664	0.61211490690224
NODE_0001431	0.147654134399327	0.121651758903321	0.730694106697352
NODE_0001432	0.0984551141759718	0.0816081282764911	0.819936757547537
leaf_646	0	0	1
leaf_1067	0.130040069510079	0.11542668755993	0.754533242929991
NODE_0001433	0.401582920098811	0.182187184041237	0.416229895859953
leaf_1283	1	0	0
NODE_0001434	0.187012076659138	0.622201188275927	0.190786735064934
leaf_579	0	1	0
leaf_1044	0.198201605108773	0.604654434073887	0.19714396081734
NODE_0001435	0.36770993829913	0.448832925807866	0.183457135893004
NODE_0001436	0.0286167951912446	0.953614352765785	0.0177688520429699
NODE_0001437	0.00241828641730958	0.995766436625189	0.00181527695750163
leaf_1974	0	1	0
NODE_0001438	0.00259943784797221	0.994921345179641	0.00247921697238714
leaf_1708	0	1	0
leaf_1773	0.0277405408904068	0.946549547370512	0.0257099117390808
NODE_0001439	0.00661536712776566	0.987837619078383	0.00554701379385104
leaf_1941	0	1	0
NODE_0001440	0.00803292012447073	0.982205552014584	0.00976152786094537
leaf_1898	0.0327843335773444	0.934888797456435	0.032326868966221
NODE_0001441	0.00141857889564816	0.99076460088948	0.00781682021487152
leaf_290	0	1	0
NODE_0001442	0	0.984820544913562	0.0145385697073185
NODE_0001443	0	0.995168433197022	0.00423759685946119
leaf_226	0	1	0
leaf_384	0	1	0
NODE_0001444	0.00137458111327389	0.839102791086964	0.159522627799762
leaf_587	0	0	1
leaf_927	0	1	0
NODE_0001446	0.00428454226434825	0.0219520222626839	0.973763435472968
NODE_0001447	0	0	0.999520202730652
leaf_36	0	0	1
leaf_39	0	0	1
NODE_0001448	0.00101308186821926	0.0028650646352516	0.996121853496529
leaf_73	0	0	1
NODE_0001449	0	0	0.999288127894936
leaf_30	0	0	1
NODE_0001450	0.00261206621010666	0.00189855725598935	0.995489376533904
leaf_6	0.0935904836460239	0.0906136105023847	0.815795905851592
leaf_17	0	0	1
NODE_0001451	0.8092228426864	0.189600528780881	0.00117662853271939
leaf_2322	1	0	0
NODE_0001487	0.994536232039135	0.0039557725777875	0.00150799538307782
NODE_0001493	0.992459227659833	0.00386642103788593	0.00367435130228075
leaf_1780	0.89596908583617	0.0531736653402552	0.0508572488235744
leaf_1824	1	0	0
NODE_0001488	0.999159073664502	0	0
leaf_2187	1	0	0
NODE_0001489	0.995486950716482	0	0.00396952354877578
leaf_1584	1	0	0
NODE_0001490	0.909165837292337	0.00485374810594654	0.085980414601716
leaf_261	0	0	1
leaf_306	1	0	0
NODE_0001494	0.442529087473738	0.545863257736369	0.0116076547898928
NODE_0001495	0.36531826091158	0.625207974236577	0.0094737648518431
leaf_613	1	0	0
leaf_1453	0	1	0
NODE_0001496	0.160434737410296	0.82193552017876	0.0176297424109434
leaf_446	0.207249984249547	0.685697541674446	0.107052474076008
NODE_0001497	0.029017076928822	0.966225405966215	0.0047575171049628
leaf_490	0	1	0
leaf_828	0	1	0
NODE_0001499	0.901144093997659	0.00461219072285904	0.0942437152794823
leaf_1732	0.84812757715493	0.0365179782104037	0.115354444634666
leaf_209	0	0	1
NODE_0001501	0.905094047536426	0.00271188130941001	0.0921940711541639
leaf_742	0	0	1
NODE_0001502	0.995264016947465	0	0.00454668439920419
leaf_1588	1	0	0
NODE_0001503	0.998388187367596	0	0.00137350746214487
leaf_996	1	0	0
NODE_0001504	0.991670529274229	0.00321951198421946	0.00510995874155111
leaf_877	0.929567096421148	0.0348834128754138	0.0355494907034379
NODE_0001505	0.993354344721266	0.00267213562420833	0.00397351965452525
leaf_666	1	0	0
leaf_738	0.931088320973284	0.0343756901152425	0.0345359889114734
NODE_0001506	0.93587784608867	0.00344935161210633	0.0606728022992233
NODE_0001507	0.96298682920509	0.00362576824994406	0.0333874025449655
leaf_1983	0.903763057435245	0.035369277110223	0.0608676654545316
NODE_0001508	0.998652609793586	0	0.00121110053017096
leaf_1576	1	0	0
leaf_1741	1	0	0
NODE_0001509	0.272645908753756	0.00949306198127653	0.717861029264967
leaf_1406	0.28761576279353	0.0605335301776616	0.651850707028809
NODE_0001513	0.0593816740257044	0.0106282721020867	0.929990053872209
leaf_322	0.124617785769262	0.0836326188740106	0.791749595356727
leaf_649	0	0	1
NODE_0001510	0.174905212125669	0.013662194548529	0.811432593325803
leaf_144	0.267795576867001	0.188290344506562	0.543914078626438
NODE_0001511	0.0961288559992468	0.0108000819350802	0.893071062065673
leaf_909	0	0	1
leaf_1004	0.123995019665059	0.0453815359356313	0.830623444399309
NODE_0001514	0.0274601113294227	0.97135522173667	0.00118466693390698
leaf_2314	0	1	0
NODE_0001515	0.00167202298326446	0.99818043566287	0
NODE_0001516	0.00105491011580102	0.998709584405706	0
NODE_0001517	0	0.998760917000032	0
leaf_415	0	1	0
NODE_0001518	0	0.998819157561789	0
leaf_1289	0	1	0
NODE_0001519	0.022102321203915	0.955974073733663	0.0219236050624218
leaf_26	0	1	0
leaf_43	0.0766812772883731	0.852245145684816	0.071073577026811
NODE_0001520	0.00660971067849247	0.991914699327182	0.00147558999432589
leaf_1809	0	1	0
NODE_0001525	0.00437187711505964	0.981645761751384	0.0139823611335562
leaf_1326	0	0	1
NODE_0001526	0	0.998719943954008	0
leaf_1509	0	1	0
leaf_1884	0	1	0
NODE_0001521	0.961248889912083	0.0365335440972922	0.00221756599062507
leaf_1973	1	0	0
NODE_0001522	0.987905991213786	0.0102571723727762	0.00183683641343768
leaf_1658	1	0	0
NODE_0001523	0.997947438168324	0	0.00128252661553199
leaf_126	1	0	0
leaf_149	1	0	0
NODE_0001527	0	0.999394183138065	0
NODE_0001536	0.146398800771942	0.847628992073567	0.00597220715449104
leaf_795	1	0	0
leaf_899	0	1	0
NODE_0001528	0.0018057538369632	0.997320838621143	0
NODE_0001529	0	0.999981496824195	0
leaf_1257	0	1	0
leaf_953	0	1	0
leaf_960	0	1	0
NODE_0001531	0.0268618242288243	0.962099808666185	0.011038367104991
leaf_160	0	1	0
leaf_1456	0.0499674892825204	0.916410559184649	0.0336219515328311
NODE_0001533	0.122466169328551	0.835784223620217	0.0417496070512323
leaf_1227	0.137514152147293	0.800410056911491	0.0620757909412155
NODE_0001534	0.878408246564797	0.0903148554539221	0.0312768979812813
leaf_24	0.804125595267466	0.125962573584692	0.069911831147842
leaf_41	1	0	0
NODE_0001537	0.00141348783724458	0.997308559214014	0.00127795294874167
leaf_511	0.116787670633234	0.777915374565722	0.105296954801044
NODE_0001538	0	0.99967663076922	0
leaf_1314	0	1	0
NODE_0001539	0	0.999781835418534	0
NODE_0001540	0	0.998821095441223	0
leaf_305	0	1	0
NODE_0001541	0	0.998802284445497	0
leaf_64	0	1	0
leaf_280	0	1	0
NODE_0001542	0	0.999820627584101	0
leaf_1092	0	1	0
NODE_0001543	0	0.998089875441567	0
leaf_801	0.0497612069775729	0.904401323849484	0.0458374691729429
leaf_1119	0	1	0
NODE_0001453	0.791036363733174	0.20693456078309	0.00202907548373523
NODE_0001454	0.986037953697922	0.0129494984947877	0.00101254780728989
NODE_0001455	0.989856804175465	0.00782490860035394	0.00231828722418123
NODE_0001456	0.927879004255927	0.0391060819449035	0.0330149137991692
leaf_1294	0.740756555908158	0.137760959774037	0.121482484317805
leaf_2083	0.871748602601473	0.0679850313023629	0.0602663660961643
NODE_0001457	0.99872799891495	0	0
leaf_1443	1	0	0
leaf_1871	1	0	0
NODE_0001458	0.998273977047812	0.00133721433479954	0
leaf_2226	1	0	0
NODE_0001459	0.999938389212728	0	0
leaf_498	0.790606156362053	0.10884576281069	0.100548080827257
leaf_1099	1	0	0
leaf_782	1	0	0
leaf_1157	1	0	0
NODE_0001462	0.00289065739336873	0.99696634072046	0
leaf_2105	0	1	0
NODE_0001464	0	0.999527407340918	0
leaf_1803	0	1	0
NODE_0001465	0	0.999900350369089	0
leaf_2251	0	1	0
NODE_0001466	0	0.999566976176782	0
NODE_0001467	0	0.998541815816051	0
leaf_56	0.187992615425176	0.646403655483308	0.165603729091516
leaf_483	0	1	0
leaf_1254	0	1	0
NODE_0001469	0	0.999735923908266	0
leaf_1182	0	1	0
NODE_0001470	0	0.999780945817725	0
leaf_1051	0	1	0
NODE_0001471	0	0.996423655477818	0.00302459345381033
leaf_340	0	1	0
NODE_0001472	0.00389011042779618	0.967266174254976	0.028843715317228
leaf_394	0.0447034488577428	0.893264946035829	0.0620316051064282
NODE_0001473	0.00370291266590113	0.942975028538067	0.0533220587960317
leaf_262	0	0	1
leaf_311	0	1	0
NODE_0001474	0	0.999632477815175	0
leaf_2090	0	1	0
NODE_0001475	0.00171492638856298	0.997949670040238	0
leaf_1017	1	0	0
NODE_0001477	0.00715322000044564	0.986340400605644	0.00650637939391047
leaf_1662	0.0319421335389512	0.938677047185888	0.0293808192751608
NODE_0001478	0	0.99807453802862	0.00100031123186953
leaf_223	0	1	0
leaf_353	0	1	0
NODE_0001479	0	0.999450031335234	0
leaf_1360	0	1	0
NODE_0001480	0	0.999073984028539	0
NODE_0001481	0.00375015583829936	0.99230802891877	0.0039418152429309
leaf_570	0	1	0
leaf_589	0.0444136565478225	0.914317972891703	0.0412683705604745
NODE_0001482	0	0.997517752594913	0.00211662655249566
leaf_595	0	1	0
NODE_0001483	0.00142110346950394	0.983972854092739	0.0146060424377574
NODE_0001484	0.0015976830344868	0.0113386918171385	0.987063625148375
leaf_271	0	0	1
leaf_365	0	0	1
NODE_0001485	0	0.998428342762188	0.00134361152560482
leaf_411	0	1	0
leaf_859	0	1	0
NODE_0001544	0.890503668792821	0.0019231757768542	0.107573155430324
NODE_0001545	0.999789691898128	0	0
leaf_2410	0.893524908537606	0.0543078333509699	0.0521672581114247
NODE_0001547	0.998930597143355	0	0
leaf_2391	0	1	0
leaf_2400	1	0	0
NODE_0001549	0.999762882219815	0	0
leaf_2409	1	0	0
NODE_0001550	0.998130185302084	0	0.00183009901712702
leaf_2380	1	0	0
NODE_0001552	0.810081353796029	0.00235474127249739	0.187563904931474
leaf_2321	0	0	1
NODE_0001553	0.816397005054387	0.00338596797210095	0.180217026973512
leaf_2195	1	0	0
NODE_0001554	0.0421970029397253	0.017769977944715	0.94003301911556
NODE_0001555	0.00173341103734703	0	0.997664328972914
leaf_1399	0	0	1
leaf_1641	0	0	1
NODE_0001556	0.0313113411806399	0.0505201279846667	0.918168530834693
leaf_920	0	1	0
NODE_0001557	0.0010941124006705	0.00104865078276479	0.997857236816565
leaf_389	0	0	1
leaf_822	0	0	1
NODE_0001558	0.990243345150384	0.00368519270344513	0.00607146214617052
leaf_1167	0.624167694535048	0.201612547367654	0.174219758097298
NODE_0001559	0.986968607071204	0.00538401446414512	0.00764737846465064
leaf_2367	0.925311356642452	0.0368833362860326	0.0378053070715158
NODE_0001560	0.99239926602876	0.00364721781413791	0.00395351615710243
NODE_0001561	0.974895840042884	0.0214391918809082	0.00366496807620791
leaf_2153	1	0	0
NODE_0001562	0.0267806049234338	0.970499442743393	0.0027199523331734
leaf_1740	0	1	0
NODE_0001563	0.0142101090690591	0.983016845848479	0.00277304508246185
leaf_622	0.0881464620601194	0.83877509076459	0.0730784471752904
NODE_0001564	0	0.999361861361101	0
leaf_1301	0	1	0
leaf_1340	0	1	0
NODE_0001565	0.986688341867544	0.00329862936787586	0.0100130287645806
leaf_1743	0.829984041900945	0.085154380468523	0.0848615776305326
NODE_0001566	0.98566441856749	0	0.013466714955681
NODE_0001567	0.948100188309927	0	0.0509997106437893
leaf_2003	0	0	1
leaf_2074	1	0	0
NODE_0001568	0.999915616208307	0	0
leaf_1394	1	0	0
leaf_653	1	0	0
leaf_1030	1	0	0
NODE_0001571	0.996788569984173	0.00123178896865098	0.00197964104717586
leaf_2388	0.867489249230004	0.0676578724321596	0.064852878337837
NODE_0001572	0.999408703182014	0	0
NODE_0001573	0.996425081594085	0	0.00329264513887069
NODE_0001574	0.908210153845027	0.00165087278011426	0.090138973374859
leaf_2241	1	0	0
NODE_0001575	0.0297175998689833	0	0.969659430034424
leaf_2152	0	0	1
leaf_2216	0	0	1
NODE_0001576	0.998455290293507	0	0.00125681920716855
leaf_2110	1	0	0
NODE_0001577	0.999538197524693	0	0
leaf_2093	1	0	0
NODE_0001578	0.997522008194552	0	0.0014843408913307
leaf_2094	0.934857540392572	0.0328227570747804	0.0323197025326478
leaf_1988	1	0	0
leaf_2028	0.934857540392572	0.0328227570747804	0.0323197025326478
NODE_0001580	0.999377597504233	0	0
NODE_0001581	0.996403169347905	0.00150397088580166	0.00209285976629357
leaf_2372	0.933844930533713	0.0332943154493897	0.0328607540168977
NODE_0001582	0.99888838553308	0	0
NODE_0001583	0.988710522001638	0.00747780969811073	0.00381166830025074
NODE_0001584	0.85860366178835	0.107385118993579	0.0340112192180712
leaf_357	0	1	0
leaf_2091	0.78764248986086	0.140700911436569	0.0716565987025716
NODE_0001585	0.992039267008103	0.00440310071911617	0.00355763227278066
leaf_1985	0.929884160892557	0.0359653222458763	0.0341505168615671
leaf_2085	1	0	0
NODE_0001586	0.99958916211975	0	0
leaf_2262	0.936726844280635	0.0320690244712526	0.0312041312481123
leaf_2176	1	0	0
NODE_0001588	0.996656500993088	0.00266827119980834	0
NODE_0001589	0.999525898635103	0	0
leaf_1200	1	0	0
leaf_1790	1	0	0
NODE_0001590	0.955131753761	0.0404563966868852	0.00441184955211507
leaf_1203	1	0	0
leaf_1433	0	1	0
NODE_0001591	0.998891038239428	0	0
NODE_0001592	0.986033635398335	0.00579289425765905	0.00817347034400641
leaf_1589	0.888148602159569	0.0561169127853999	0.0557344850550311
NODE_0001593	0.998446273143033	0	0.0010301059237645
leaf_1025	1	0	0
NODE_0001594	0.999459543110816	0	0
leaf_556	1	0	0
NODE_0001595	0.997012961694316	0.00120159192461081	0.00178544638107352
leaf_436	1	0	0
leaf_482	0.934397124533329	0.0330151150798429	0.0325877603868284
NODE_0001596	0.999711585103586	0	0
NODE_0001597	0.999826289731156	0	0
leaf_1836	1	0	0
leaf_1881	1	0	0
NODE_0001598	0.999718693134561	0	0
leaf_1754	1	0	0
NODE_0001599	0.999889977025776	0	0
leaf_1768	1	0	0
NODE_0001600	0.999896153492425	0	0
leaf_1528	1	0	0
leaf_1799	1	0	0
NODE_0001601	0.999875614703686	0	0
NODE_0001602	0.999771510523239	0	0
leaf_2416	1	0	0
NODE_0001603	0.9957048288133	0.00175465784150326	0.00254051334519672
NODE_0001604	0.996494673492944	0.00253068418679773	0
NODE_0001605	0.99997707855032	0	0
leaf_1913	1	0	0
leaf_2011	1	0	0
NODE_0001607	0.99955864533891	0	0
leaf_1359	1	0	0
leaf_1734	1	0	0
NODE_0001608	0.972880092552068	0.023463880421135	0.00365602702679761
NODE_0001609	0.998816500353847	0	0
leaf_2005	1	0	0
NODE_0001610	0.996282312445145	0	0.00353751471061115
leaf_1786	1	0	0
NODE_0001611	0.906349619046168	0.00146351779726841	0.0921868631565634
leaf_1380	0	0	1
NODE_0001612	0.949067141331516	0.00232646942704822	0.0486063892414361
leaf_232	1	0	0
leaf_255	1	0	0
NODE_0001613	0.287413673086448	0.690779079910243	0.0218072470033095
leaf_439	0	1	0
NODE_0001614	0.208301300440045	0.766767698845717	0.0249310007142376
leaf_1223	0.22493554121848	0.699987176940824	0.0750772818406959
NODE_0001615	0.00270592585039845	0.996560531671891	0
leaf_868	0	1	0
NODE_0001616	0	0.999496269331254	0
leaf_932	0.0256366142277041	0.950746163286954	0.0236172224853417
leaf_374	0	1	0
NODE_0001618	0	0.999667282270802	0
leaf_110	0	1	0
leaf_548	0	1	0
NODE_0001619	0.974352473374973	0.0116688612827635	0.0139786653422633
NODE_0001620	0.99658093003901	0.00181096954446321	0.00160810041652691
NODE_0001621	0.994280514655819	0.00465857685333505	0.00106090849084619
NODE_0001622	0.999444767324597	0	0
leaf_1992	1	0	0
leaf_2296	1	0	0
NODE_0001623	0.920585485647686	0.0725929501858792	0.00682156416643458
NODE_0001624	0.0642078851919733	0.926786490078015	0.00900562473001175
leaf_1737	0.0839930261658301	0.883938764685712	0.0320682091484575
leaf_1872	0	1	0
NODE_0001625	0.0195879293384635	0.968477932540806	0.0119341381207308
leaf_31	0.125678728320868	0.764711709427462	0.10960956225167
leaf_211	0	1	0
NODE_0001627	0.925910722560305	0.066318724195342	0.00777055324435309
NODE_0001628	0.155345224159981	0.817416564843416	0.0272382109966032
leaf_429	0.17719391892236	0.755937334131506	0.0668687469461341
leaf_702	0	1	0
NODE_0001629	0.98615422667865	0.0112951513970856	0.00255062192426462
leaf_491	1	0	0
leaf_1469	1	0	0
NODE_0001630	0.998972395832726	0	0
NODE_0001631	0.993111682884572	0.00284953664153884	0.00403878047388898
leaf_1888	0.913079636613735	0.043710293742596	0.0432100696436689
leaf_1970	1	0	0
NODE_0001632	0.998789817373386	0	0.00118338428174856
leaf_2331	1	0	0
NODE_0001634	0.203142137530978	0.00680939636761611	0.790048466101406
NODE_0001635	0.11341429799446	0.0106343613163456	0.875951340689194
leaf_1451	0.167686204900891	0.0837201711744978	0.748593623924611
leaf_1586	0	0	1
NODE_0001636	0.0167953094981536	0.00203389765048658	0.98117079285136
leaf_1622	0	0	1
NODE_0001637	0.0259304254744432	0.015580234120656	0.958489340404901
leaf_143	0	0	1
leaf_563	0.0607973966928946	0.0500359641176084	0.889166639189497
NODE_0001638	0.999554931782567	0	0
leaf_2212	1	0	0
NODE_0001639	0.997054362459298	0.00113011883406268	0.00181551870663949
leaf_2306	0.934435242737139	0.0329495290251277	0.0326152282377332
NODE_0001640	0.999054336021164	0	0
leaf_1828	1	0	0
NODE_0001641	0.997277928267274	0.00107864122480946	0.0016434305079169
leaf_1945	0.901238527900987	0.0501281297678277	0.0486333423311849
leaf_2191	1	0	0
NODE_0001642	0.415741379614664	0.318846394839872	0.265412225545464
NODE_0001643	0.0211238899045211	0.0119280301136525	0.966948079981826
NODE_0001644	0.00297465882225376	0.00148413158678123	0.995541209590965
leaf_2179	0	0	1
NODE_0001645	0.00802584801879294	0.00594642509030626	0.986027726890901
leaf_984	0	0	1
leaf_1312	0.044812205754731	0.0412890073031914	0.913898786942077
NODE_0001646	0.0069039749665314	0.00345077036618614	0.989645254667282
NODE_0001647	0	0	0.999985618103265
leaf_1185	0	0	1
leaf_1021	0	0	1
leaf_1056	0	0	1
NODE_0001649	0.00514307576296877	0.00297318757101537	0.991883736666016
leaf_2211	0.0422559995574388	0.0385789699132392	0.919165030529322
NODE_0001650	0	0	0.999033642408153
leaf_1664	0	0	1
leaf_1901	0	0	1
leaf_1977	0.0382460276543538	0.0361664700134864	0.92558750233216
NODE_0001652	0.0147135297916293	0.974429193761074	0.0108572764472965
leaf_2378	0	1	0
NODE_0001653	0.00121889567024079	0.997747936123709	0.00103316820604977
NODE_0001654	0	0.99995177485045	0
leaf_2175	0	1	0
leaf_2045	0	1	0
NODE_0001656	0	0.999341806963523	0
NODE_0001657	0	0.99943042614309	0
leaf_586	0	1	0
leaf_636	0	1	0
NODE_0001658	0	0.999546346327875	0
leaf_375	0	1	0
NODE_0001659	0	0.999382754640903	0
leaf_49	0	1	0
leaf_464	0	1	0
NODE_0001660	0	0.999993445039025	0
leaf_2354	0	1	0
NODE_0001671	0	0.999882114924102	0
NODE_0001672	0	0.999703203808563	0
leaf_1547	0	1	0
leaf_2121	0	1	0
NODE_0001673	0	0.999765674380019	0
leaf_2203	0	1	0
NODE_0001674	0	0.998815681195775	0
leaf_823	0	1	0
NODE_0001675	0	0.998617741101984	0
leaf_598	0	1	0
NODE_0001676	0.00253681290983988	0.994064275338029	0.00339891175213088
leaf_1606	0.0276947790320356	0.945765294055505	0.0265399269124598
NODE_0001677	0	0.997171780515075	0.00264300548069146
leaf_1003	0	1	0
leaf_422	0	0	1
leaf_635	0	1	0
NODE_0001661	0	0.999672476767007	0
NODE_0001662	0.00202730817623733	0.995862707484653	0.0021099843391097
leaf_1929	0.0566949646436662	0.89110524531104	0.0521997900452939
NODE_0001663	0	0.999896563184016	0
leaf_530	0	1	0
leaf_1415	0	1	0
leaf_1801	0	1	0
NODE_0001665	0	0.999686363241469	0
leaf_2126	0	1	0
NODE_0001666	0	0.998900734360991	0
leaf_331	0	1	0
NODE_0001667	0	0.999811900741024	0
leaf_1093	0.0511406879819235	0.901838362296777	0.0470209497212993
leaf_1181	0	1	0
NODE_0001669	0	0.999928380619156	0
leaf_1308	0	1	0
leaf_1454	0	1	0
NODE_0001679	0.999934626692932	0	0
NODE_0001680	0.999451376622234	0	0
NODE_0001682	0.999475662260913	0	0
leaf_2275	1	0	0
leaf_2337	1	0	0
NODE_0001699	0.99758309415452	0	0.00157425648456234
NODE_0001700	0.980119005540115	0.00846745606273873	0.0114135383971458
leaf_1578	0.817221866734625	0.0933939544985133	0.0893841787668617
NODE_0001701	0.977169935482064	0.00988676357842546	0.0129433009395108
leaf_430	0.85652001426202	0.0724027292363679	0.0710772565016121
leaf_549	1	0	0
NODE_0001702	0.999992710950671	0	0
leaf_2157	1	0	0
NODE_0001703	0.999752858510437	0	0
leaf_1939	1	0	0
leaf_1986	1	0	0
NODE_0001705	0.999914207304006	0	0
leaf_2073	1	0	0
NODE_0001706	0.999798407592242	0	0
leaf_1729	1	0	0
NODE_0001707	0.897491182743667	0.0522854253574372	0.050223391898896
leaf_1012	0.749728696752624	0.131080948716083	0.119190354531293
leaf_1552	0.837018193915921	0.084000648637423	0.0789811574466564
NODE_0001709	0.999684340667988	0	0
leaf_1619	1	0	0
NODE_0001710	0.997772325149047	0	0.00208459174656861
leaf_1609	1	0	0
NODE_0001711	0.929581998244157	0.00122151818244424	0.0691964835733991
leaf_1290	0	0	1
leaf_1421	1	0	0
NODE_0001683	0.999036071791422	0	0
NODE_0001684	0.992811481650767	0.00208371897248057	0.00510479937675244
leaf_2294	1	0	0
NODE_0001685	0.432387008454187	0.202073297700778	0.365539693845035
leaf_355	0	1	0
leaf_731	0	0	1
NODE_0001686	0.999915656448927	0	0
leaf_1681	0	1	0
leaf_2194	1	0	0
leaf_1488	0	0	1
NODE_0001693	0.999127283588312	0	0
leaf_793	1	0	0
leaf_1951	1	0	0
NODE_0001690	0.975977113947974	0	0.0231674871511057
leaf_1788	0	0	1
NODE_0001691	0.994750959162301	0	0.00487766714115246
leaf_1455	1	0	0
leaf_1475	1	0	0
NODE_0001694	0.998490813843763	0	0.00100810170066964
NODE_0001695	0.994156886971281	0.00239763981270518	0.00344547321601391
leaf_1400	0.925320625091026	0.0374609709762138	0.0372184039327606
leaf_1644	1	0	0
NODE_0001696	0.995572703332833	0.00155098903883368	0.00287630762833339
leaf_459	1	0	0
NODE_0001697	0.987250760891444	0.00518246350091871	0.00756677560763722
leaf_228	1	0	0
leaf_409	0.907215585716266	0.0461939679246338	0.0465904463591004
NODE_0001712	0.148907006179702	0.00112807799971274	0.849964915820585
leaf_2369	0	0	1
NODE_0001713	0.143066942974857	0.00122743912220971	0.855705617902933
NODE_0001714	0.0750332040950865	0.0172108834241964	0.907755912480717
leaf_1295	0.148109881690956	0.102565116851025	0.749325001458019
NODE_0001715	0.0278616099442474	0.00884377654421602	0.963294613511537
leaf_55	0.222833395620962	0.223153921408023	0.554012682971015
leaf_1338	0	0	1
NODE_0001716	0.179047458747591	0.00167264743389103	0.819279893818518
NODE_0001717	0.918365527666914	0.00165099557108603	0.0799834767620005
NODE_0001718	0.986430864399759	0	0.013010501390369
leaf_1130	1	0	0
leaf_2167	1	0	0
NODE_0001719	0.947539606774777	0.00347703796090009	0.0489833552643233
leaf_1507	0.763679561175803	0.107120281360138	0.129200157464058
NODE_0001720	0.998503315662268	0	0.00136472372861338
leaf_1864	1	0	0
leaf_2015	1	0	0
NODE_0001721	0.0347534091237354	0.0035146962599809	0.961731894616284
NODE_0001722	0.0141919799513685	0	0.985078308822877
NODE_0001723	0.0359273432616667	0.00421951684925626	0.959853139889077
leaf_235	1	0	0
leaf_620	0	0	1
NODE_0001724	0	0	0.999511792577871
leaf_1626	0	0	1
leaf_1642	0	0	1
NODE_0001725	0.0269337753050605	0.0229197452828754	0.950146479412064
leaf_1837	0.0681083649420372	0.0631934255046702	0.868698209553293
NODE_0001726	0.0172337368046617	0.0359349635399062	0.946831299655432
NODE_0001727	0	0.00105245406590758	0.99814487241943
leaf_1129	0	0	1
leaf_1638	0	0	1
NODE_0001728	0.0371143866771762	0.286677144233259	0.676208469089565
leaf_1931	0.0675148265331862	0.29813480055912	0.634350372907694
NODE_0001729	0.00139701774176903	0.988693872687374	0.0099091095708568
leaf_425	0.0739761301843732	0.852435446152236	0.0735884236633912
leaf_936	0	1	0
NODE_0001731	0	0.998138519369486	0.00151134396555899
leaf_584	0	1	0
leaf_599	0	1	0
NODE_0001733	0.985870789440497	0	0.0139051476410019
NODE_0001734	0.869625177694388	0.00235222465267991	0.128022597652932
NODE_0001735	0.107683309009152	0.00223504458244318	0.890081646408405
leaf_2389	0	0	1
NODE_0001736	0.012467475246766	0	0.987238447845529
leaf_1679	0.101387768402285	0.0896062001810218	0.809006031416693
leaf_2131	0	0	1
NODE_0001738	0.0259314391031116	0	0.973645621896231
NODE_0001739	0.0323611370481471	0	0.966764771794698
leaf_1330	1	0	0
leaf_2097	0	0	1
NODE_0001740	0.153555900145726	0.0035248524585549	0.842919247395719
leaf_1205	1	0	0
leaf_974	0.199017424343932	0.0767090834827941	0.724273492173274
